"r","ipw_nonparam_delta","ipw_nonparam_delta.s","ipw_nonparam_R.s","ipw_nonparam_var_R.s","ipw_nonparam_normci_lb_R.s","ipw_nonparam_normci_ub_R.s","ipw_nonparam_quantci_lb_R.s","ipw_nonparam_quantci_ub_R.s","ipw_param_delta","ipw_param_delta.s","ipw_param_R.s","ipw_param_var_R.s","ipw_param_normci_lb_R.s","ipw_param_normci_ub_R.s","ipw_param_quantci_lb_R.s","ipw_param_quantci_ub_R.s","smle_param_delta","smle_param_delta.s","smle_param_R.s","smle_param_var_R.s","smle_param_normci_lb_R.s","smle_param_normci_ub_R.s","smle_param_quantci_lb_R.s","smle_param_quantci_ub_R.s"
43,12.6502835074573,5.74331318271482,0.54599332265327,0.00467127783845901,0.412033698347198,0.679952946959343,0.43692233043987,0.727079651147352,12.2859958834644,5.94544394076652,0.516079608266154,0.00721519620810979,0.349592678589754,0.682566537942554,0.342188231904969,0.678095988784477,11.7514926755375,6.04367592720563,0.485709935403659,0.00600037265227259,0.333884273603783,0.637535597203535,0.331328989941443,0.631733768884028
44,11.6600395091284,5.77244035204924,0.504938182453831,0.00604732864763174,0.352519621468818,0.657356743438844,0.403458184130006,0.702925931989335,10.7742140148825,5.76720713522634,0.464721312639601,0.0109906879949933,0.259241807575066,0.670200817704136,0.231966697810053,0.645334664863742,11.7832625142851,6.12414190854294,0.480267718628987,0.00630173845899712,0.324676078544812,0.635859358713161,0.317035516276031,0.612974995560781
45,13.0325789985645,5.63517238024563,0.567608807062183,0.00233590511207671,0.47287965062894,0.662337963495427,0.574894128912463,0.757713068654582,12.3418843874074,5.84766055859003,0.526193863511111,0.00685285904383749,0.36394114919543,0.688446577826793,0.350068601388319,0.68805822391217,12.2560063934222,6.27360098088564,0.488120291430926,0.00651563751043806,0.32991007349258,0.646330509369272,0.317337882219817,0.639981425922884
46,11.7092759960583,6.0551296631624,0.482877535280511,0.00676950022432377,0.321614668935645,0.644140401625378,0.372598269326175,0.69141933416783,11.7551472543807,6.08782016352218,0.482114512750702,0.00888540540174533,0.297360153150327,0.666868872351078,0.292366676507526,0.652175906200167,12.7327492356127,5.62196675540239,0.558464032286278,0.00398807958665527,0.434687594544296,0.682240470028261,0.46136304759388,0.690101124296556
47,10.1686298504039,6.22219808528663,0.388098674371601,0.00736022396486303,0.219946848977353,0.55625049976585,0.345871048704588,0.676447973446049,11.9910832252454,5.97035044676834,0.50210082486971,0.00759958145257687,0.331236691394544,0.672964958344875,0.345390290937608,0.672300369476123,12.0090462699626,5.53845812154035,0.538809494356491,0.00506494217723488,0.399319416329179,0.678299572383803,0.379077661236082,0.662513301944268
48,12.6771053694674,5.97848982270125,0.528402608603354,0.00360814073892389,0.41066971828527,0.646135498921438,0.488223713198903,0.72025964609666,11.9669219050133,6.01075385335206,0.497719304841958,0.00864645497219379,0.315466125387717,0.679972484296199,0.317159065977383,0.665305998231637,11.8316699105171,5.62491404724322,0.524588321869658,0.00557763813074904,0.378208491827792,0.670968151911524,0.365375052173878,0.660149966720736
49,10.4894305989699,6.03893563176512,0.424283751650146,0.00592244927816911,0.273447147515028,0.575120355785265,0.391751553263665,0.700608057624253,10.3849437884246,5.97099476658673,0.425033501554223,0.017748900712596,0.163912500909869,0.686154502198578,0.166461171555937,0.620978728058049,12.1741012273557,5.85867063718275,0.518759493799997,0.0059598714769015,0.367447094223278,0.670071893376717,0.37432406556936,0.655891610857902
50,10.7368245390177,6.40571184200703,0.403388607243358,0.00770292947168237,0.231366591622057,0.575410622864658,0.311024029406523,0.646640177069117,11.3559370361336,6.29216196578907,0.445914331352142,0.0132428971362721,0.220361868189572,0.671466794514713,0.170916691916105,0.624177958625024,12.4044723078275,5.76369918166565,0.535353134044354,0.00474692653992666,0.400313165902392,0.670393102186317,0.417090251968091,0.677276278271894
1,11.877205717306,6.22742699029852,0.475682484708951,0.00517352088142157,0.334705189309766,0.616659780108136,0.448335158284875,0.71218864519962,13.0353105073249,6.06006366242129,0.535104003927181,0.00610090270049072,0.382011783960896,0.688196223893465,0.382163082682727,0.685640747833842,12.0705514832584,5.90595537630653,0.510713708110358,0.00597893784166894,0.359159468273409,0.662267947947307,0.339269751703023,0.650658482259352
2,10.8603140040776,6.33204196432026,0.416955903674347,0.00576501513657356,0.268137618008032,0.565774189340662,0.405734806123945,0.699076382870862,12.0496784441477,6.12015047736744,0.492090141182158,0.00747554644292947,0.322626106014934,0.661554176349381,0.304924717392876,0.654999008499176,10.8712893671762,5.95929631063364,0.451831690854754,0.00745787899471014,0.282568026868421,0.621095354841088,0.274098671658161,0.59849085920411
3,11.1182620161843,6.34467070380378,0.429346898411988,0.00744811762528749,0.260194042481902,0.598499754342074,0.336795412717217,0.662985592341806,12.4351100705053,6.27528110947777,0.495357815580414,0.00875152354129601,0.312000642728511,0.678714988432317,0.298273088126634,0.665444314461265,12.253175726449,6.00256831029582,0.510121421229682,0.00574484340302473,0.361563720597706,0.658679121861658,0.361864243863415,0.653704943398408
4,10.5426999042298,5.86859649481515,0.443349754035908,0.00380122954924029,0.322507694154584,0.564191813917232,0.459271533129343,0.708801661839909,11.1978962569951,5.77971058332979,0.483857462983787,0.00916958433586729,0.296171887659875,0.671543038307699,0.269906916648993,0.661679114119466,12.5749355393088,5.79664569990247,0.539031776204153,0.00473714134636163,0.404131063840642,0.673932488567664,0.413756167092642,0.661035900493448
5,10.9714875647073,6.06127857818802,0.447542683483896,0.00730860350492856,0.279981556653913,0.615103810313879,0.35932891634796,0.69286815919607,11.3986185265022,5.98404824178355,0.475019869480638,0.0118326373573729,0.261815132966452,0.688224605994824,0.238691062015445,0.656173824347253,11.1034439315424,6.1423791981538,0.446804141487608,0.00802456742609727,0.271227439661611,0.622380843313606,0.262878695710583,0.606735754999227
6,11.0993212014455,6.3279299660874,0.429881354792822,0.0049145533502706,0.292477758950502,0.567284950635142,0.422143354861111,0.694675650924233,13.1777394757214,6.0007663080482,0.5446285518769,0.00655928882116634,0.385889256378298,0.703367847375503,0.389122330494699,0.692860352240789,12.4363454194203,5.81711138736905,0.532249130175719,0.00483023206485127,0.396029383074453,0.668468877276984,0.404228048374382,0.678876800591796
7,11.1502395447286,5.92611574220688,0.468521217106183,0.003877861223831,0.346467164828231,0.590575269384136,0.474745753777228,0.716052999758688,12.0355315786415,5.83920625797222,0.514836031975971,0.00764070852486271,0.343510184920973,0.686161879030969,0.342433827274369,0.67374116345656,12.6060577531556,5.92100533409649,0.530304759026323,0.00471163862699136,0.395767660241452,0.664841857811193,0.399814534589346,0.662563806241988
8,10.876539465047,6.02904116587505,0.44568387902696,0.00904393843216781,0.259288616530791,0.632079141523129,0.296912712610674,0.658983416065339,11.4787843096042,5.95076738585501,0.481585573406408,0.0109797839801519,0.276208023177198,0.686963123635618,0.271360190866136,0.664312103160577,11.8967108861821,6.18062626649204,0.480476047066859,0.00550071789302523,0.335109070563095,0.625843023570622,0.341660887493139,0.632434905135295
9,10.6425166512389,6.32826202540661,0.405379175547739,0.00801050764918855,0.229956354383779,0.580801996711699,0.347425643139179,0.67227606708673,11.713554421121,6.22304810046403,0.46873102077,0.010058505502771,0.27215850300761,0.665303538532391,0.261926554496972,0.64300623968967,11.7895064186335,5.80946856136134,0.507233945589159,0.00465358231738093,0.373528291892501,0.640939599285817,0.37175440845013,0.641536816963995
10,12.960938076093,5.82604685725503,0.550491883916842,0.00240005322618644,0.454470821260164,0.646512946573521,0.562882509132351,0.747854566757859,11.6326058752122,5.8510880201553,0.497009691300268,0.00906213651536768,0.310426992109168,0.683592390491368,0.316848513569736,0.669891739223122,11.7378126343249,5.95283909458918,0.492849368102771,0.00581958764450311,0.343328373272201,0.64237036293334,0.358814901491694,0.657334911623529
11,12.6467443067539,5.66491025012288,0.552065724370061,0.00270349380248279,0.450155264692863,0.65397618404726,0.537171953254973,0.741824286493032,12.4233532818605,5.6787680968679,0.542895708748816,0.00600367066145323,0.391028328403204,0.694763089094428,0.393081342206873,0.698349352665632,11.929349068018,6.09855280964539,0.488777403119563,0.00533537312394438,0.345611871678001,0.631942934561124,0.354966345176499,0.640917267495096
12,12.3719105061916,5.66516318256845,0.54209471692078,0.00479206469506924,0.406414225572252,0.677775208269308,0.464194804908495,0.727632609098161,12.1374459166773,5.64817586797287,0.53464873032208,0.00902494490390091,0.348449298682706,0.720848161961453,0.341548581262006,0.701829742831648,11.7671947650243,5.69698085395156,0.515859049865927,0.00535699759134343,0.372403684170165,0.65931441556169,0.3697556304646,0.653896643252168
13,12.1192383753987,6.04377471689995,0.501307381727187,0.00356111680212813,0.38434419817332,0.618270565281053,0.482176815283622,0.728458185620059,11.4326746404513,6.03942757232299,0.471739749248687,0.00886810074735275,0.287165385289251,0.656314113208123,0.285342791590021,0.656536563966461,11.8438850927814,5.82322578225384,0.508334829607309,0.00532523352109577,0.365305402234333,0.651364256980286,0.371921777667281,0.648695545770813
14,10.8745586448889,6.16717531322658,0.432880403277316,0.00612603797087309,0.279473143120223,0.586287663434409,0.374356370407462,0.685886124500918,12.4882403448406,6.06881386032991,0.51403771125872,0.0071244039963046,0.348601589470872,0.679473833046568,0.345050891394631,0.678198869588275,12.2082320232687,6.14224823964011,0.496876515130686,0.00510183855457713,0.356879290189391,0.636873740071981,0.357954399299526,0.63545891313304
15,14.2387957452288,5.85342296100957,0.588910251558953,0.00332524105595187,0.475887041373856,0.70193346174405,0.513059827082252,0.728068488585796,11.5729566265785,6.20386571169311,0.463934246720903,0.00932610196384463,0.274653626201248,0.653214867240558,0.259016606046918,0.645907619160957,12.1399193168607,5.97636518433969,0.507709645480152,0.00561171926717701,0.360883282939948,0.654536008020355,0.377942725453245,0.655810142180438
16,13.0676453016094,6.00049381174265,0.54081292587551,0.0023816024267507,0.445161664082445,0.636464187668575,0.540576186675114,0.736133276008468,11.9530329375983,6.03023151063691,0.495506157966919,0.00857216606913976,0.314037612011409,0.67697470392243,0.293307332753395,0.662979277478013,12.1888356182763,5.77284504565454,0.526382566272484,0.00542575238788104,0.38200954118371,0.670755591361259,0.376243039066672,0.653138993145209
17,12.1784727519501,5.831647874418,0.5211511333813,0.0043808885339974,0.391422102735865,0.650880164026736,0.462247278981949,0.716803128866154,12.004164402811,6.03246354869436,0.497469099366735,0.00863054931054504,0.315383629788875,0.679554568944596,0.300551565337332,0.657396554501198,12.060224063751,5.89852962869571,0.510910444323773,0.00519387396953867,0.369656112562302,0.652164776085244,0.383823238075201,0.650669701956399
18,12.3576645505156,6.15256754887748,0.502125379457661,0.00252310878708408,0.403673489092558,0.600577269822763,0.525195610601717,0.72726154024767,12.4779669947066,6.19766220460338,0.503311540475101,0.00901285442113714,0.317236873891387,0.689386207058815,0.290371672898878,0.664715665357451,11.1278166343152,5.66247781408965,0.491142063158367,0.00778963396851944,0.318154613170039,0.664129513146695,0.324805540753512,0.648041957479655
19,10.3546324312337,6.21037375724004,0.400232330941358,0.00724406809341579,0.233412631901748,0.567052029980968,0.380802113413194,0.689509445706547,12.3067016915328,5.75602376035404,0.532285424264874,0.00631691897068508,0.376506491421618,0.688064357108131,0.388843567431325,0.692794124522668,11.731641704229,6.36984906494903,0.457036855919934,0.00693123906896173,0.293858891698893,0.620214820140975,0.282906665381512,0.614178734491636
20,12.2876545089748,6.21589316983933,0.494135095896512,0.00339366695216538,0.379954927025387,0.608315264767637,0.485715779679527,0.72230659702172,12.3513598617791,6.1074770829574,0.505521889791518,0.00815780379290678,0.328493589650466,0.682550189932571,0.313118450166572,0.675364342574865,12.7652115835892,6.16532726627594,0.51702114564227,0.00404992746400979,0.392288626443225,0.641753664841314,0.422052378453293,0.664867325377422
21,11.715924181641,5.83111491894927,0.502291511233343,0.00311115801317063,0.39296711037335,0.611615912093335,0.524174889608819,0.729519990965866,11.0839501918039,5.84498752579923,0.472662054172586,0.0103795438517197,0.272977163255004,0.672346945090167,0.261269730500001,0.658640539751532,11.8997228359733,6.37856538121074,0.463973617778043,0.00634021918822334,0.307907650849059,0.620039584707028,0.310995313143121,0.627628960356183
22,13.9841097978433,5.55650150796331,0.602656044017884,0.00253602812124038,0.503952418803017,0.701359669232752,0.561991651548214,0.760110147568685,11.3342886027663,5.81516103954943,0.486940800313645,0.0104067340552827,0.286994533664893,0.686887066962397,0.272904040515964,0.647684807614037,12.2902650402708,5.85901770497042,0.523279792114122,0.00452707645830786,0.391404028904063,0.655155555324181,0.405054159016691,0.669327990057858
23,12.5761817202861,5.99626741421834,0.523204455248448,0.00254145272295452,0.424395322166015,0.622013588330882,0.544573295669101,0.744819315765704,11.2447232943213,6.10157545992536,0.457383227650721,0.0100643254527424,0.26075384871854,0.654012606582902,0.288167003268631,0.64920040252544,12.5185214804369,5.9014150116802,0.528585302912766,0.00541248780593622,0.384388863444641,0.672781742380891,0.383421883135406,0.664531861844325
24,11.5996424569675,6.17534444448465,0.467626311121744,0.00601776244923811,0.315580804035894,0.619671818207593,0.38179279254669,0.684686147723793,12.0653084005286,6.08055391533462,0.496029963472112,0.00881446317164272,0.312014633349368,0.680045293594857,0.30271511128463,0.662392704285708,11.8707845229113,5.90395523390387,0.502648268738355,0.00586213617612482,0.352581675739776,0.652714861736934,0.346091964666533,0.640227807498223
25,12.7045281040949,5.80054711229383,0.543426795173588,0.00332821938670834,0.430352980362295,0.656500609984882,0.509926003170865,0.729113403905365,11.8372131968821,5.88771646132533,0.502609578504834,0.00841804591599743,0.322779755641951,0.682439401367716,0.329312023483536,0.67323610089273,12.3481507448275,6.15307994488806,0.501700289214115,0.00487635277279216,0.364831750784137,0.638568827644094,0.358486271212232,0.629002038988549
26,11.9030583927306,5.68832826964671,0.522112041967243,0.00510485832401289,0.382073391097107,0.66215069283738,0.430797411878999,0.715827483656696,10.3476700238876,5.87698900683015,0.432047118504638,0.0150170071015995,0.191861077108589,0.672233159900687,0.181304496879886,0.61571724264047,11.5992675283711,6.18928564082404,0.466407199792106,0.00683587350923806,0.304355690471492,0.628458709112719,0.29315308035846,0.612179894958719
27,12.0046129846274,5.98579270653153,0.501375620005686,0.00403660130477343,0.376848484117891,0.625902755893482,0.471242070908103,0.72363605975359,11.7898307474089,5.90406382344283,0.499224038925206,0.00863574256939203,0.317083794457992,0.68136428339242,0.293437114349281,0.667963130899258,12.3512027964407,5.91332434451439,0.521234940274928,0.00577746388676446,0.372256065036207,0.670213815513649,0.377221425624217,0.667388853681683
28,10.5685965027006,6.36674463797374,0.397578984461479,0.00812103857797034,0.220950046285621,0.574207922637336,0.314213362670833,0.668561899804754,11.8180944785583,6.35767924212454,0.462038549982878,0.010732876227589,0.25898334242615,0.665093757539606,0.228977446630443,0.640549238913942,12.3680295970286,6.18195191397832,0.500166791688184,0.00569044552773701,0.352314109807352,0.648019473569016,0.36730460198155,0.657500104877773
29,12.3593861009872,6.16426563922062,0.501248234430654,0.00264350717850911,0.400474740013915,0.602021728847393,0.515296106509277,0.720246939455229,11.8783380603988,6.15479090576276,0.481847471046288,0.00933755036115622,0.292450709016369,0.671244233076206,0.280764916448313,0.652415429149407,11.841885779711,6.03338834988006,0.490504429605526,0.00629386259002709,0.335010048594996,0.645998810616057,0.342015519903639,0.631533371179368
30,13.5515691895204,5.79615209780843,0.572289229627323,0.002769983567342,0.469133188251642,0.675445271003003,0.541656748499581,0.751476052891605,12.97578944484,5.90840913962409,0.544658984739178,0.00555110715990302,0.398627709782464,0.690690259695892,0.408391032715912,0.696224638731057,12.4327066048213,5.77930966622446,0.535152734644017,0.00486745545759648,0.398409117294239,0.671896351993795,0.39588201166397,0.669315643035874
31,13.549180790902,5.37561827234575,0.60325141753549,0.00212599743090746,0.512878679773629,0.693624155297351,0.605663716903138,0.770762764343503,12.6373320631953,5.65225500828107,0.552733521599659,0.00519980142432521,0.411398610301396,0.694068432897921,0.431565254128468,0.712524292404271,12.017711841098,5.83769094759403,0.514242725671755,0.00552737713212771,0.368523914289073,0.659961537054438,0.355402790855763,0.64882491747245
32,12.40119896718,5.77083888512387,0.534654761979346,0.00408256170057865,0.409420704994264,0.659888818964429,0.485723811683286,0.728282994315298,11.9143673694049,5.81132386108939,0.512242347335001,0.00713307449728693,0.346705587100974,0.677779107569027,0.346492185465286,0.668534249613774,12.2758678964828,5.76945747262767,0.530016327865447,0.00486520232944104,0.393304363250857,0.666728292480036,0.385582835131373,0.666726377629644
33,11.399688206791,6.12045027504656,0.463103712661151,0.00563446424059685,0.315980098558327,0.610227326763976,0.40104219997517,0.679417538632409,12.1980429791514,6.11168342677639,0.498961969782996,0.00949697781601764,0.307955189856174,0.689968749709818,0.303569440706303,0.663182957406696,12.0300925987489,5.9739914202861,0.503412681885142,0.00584266667952693,0.353595498905116,0.653229864865168,0.34997018432484,0.647840728162472
34,12.8314048848664,5.50715805086331,0.570806306848085,0.00235475045827595,0.475695795544061,0.665916818152109,0.572186090828836,0.760195975313422,11.2261212529981,5.71068580667948,0.491303747930357,0.00928346473328546,0.302456301245502,0.680151194615213,0.288867029221276,0.655639390250679,11.9074646151628,6.12292718537754,0.485790856133999,0.00581181465141084,0.336369749308826,0.635211962959173,0.346358954922278,0.630608744422788
35,11.5283388721442,6.05489051983552,0.474782049088973,0.00413005768074239,0.3488216204364,0.600742477741546,0.454617561747104,0.709612503532263,12.5696998830435,6.04053146320757,0.519437097193048,0.00569569583543165,0.37151622266415,0.667357971721947,0.390496858496464,0.673036830746514,11.7728249275146,5.84138137085099,0.503825003190275,0.00583751073228991,0.354073938989833,0.653576067390717,0.334950805390074,0.641833573967718
36,12.3459359299384,5.92330542652531,0.520222244782469,0.00263875017939209,0.419539462296323,0.620905027268615,0.542371078286707,0.743594380337647,12.3242622104554,6.08363511370928,0.506369224394773,0.00800839290283634,0.330969560268709,0.681768888520838,0.322350479766953,0.665661378795504,12.1409749526054,6.34974676030541,0.476998611306517,0.00588495676564862,0.326640206450268,0.627357016162766,0.335549129359438,0.623723342466006
37,12.8737250617719,5.75318779239362,0.553106209369226,0.00373360999921296,0.433343793841747,0.672868624896705,0.486031049279761,0.72161664213846,11.8038820546223,5.96117688407674,0.494981663109521,0.00829878275417707,0.316430259226923,0.673533066992119,0.317022915476195,0.668215837372324,11.1793251122738,5.89647840387213,0.472555065296527,0.00621511392143588,0.318036517411207,0.627073613181848,0.323287479902577,0.629402893273066
38,9.39311959865569,6.36616222260625,0.322252617382051,0.00785876801189488,0.14849921973327,0.496006015030832,0.32604385565435,0.657664872576734,11.6485501274493,6.18732165756545,0.468833323472137,0.00933113151651613,0.279501670455932,0.658164976488341,0.289179714432488,0.649862153065796,11.8112911786681,5.85608870654126,0.504195721030254,0.00625709442810399,0.349156197182287,0.65923524487822,0.35181134147045,0.653599748871601
39,12.7897834630089,5.86377821441344,0.541526388513702,0.00347289950486296,0.426021017478925,0.657031759548479,0.508067677119802,0.73817943130206,12.2244669146739,5.9191110011631,0.515798026819641,0.0071713705398816,0.349817494629841,0.681778559009441,0.343784277960693,0.675081265519393,12.5517790678202,5.97232335828004,0.52418511144833,0.00448136667565048,0.392976810563139,0.655393412333521,0.421248298513216,0.680031075973117
40,13.6211033813672,5.89068249272681,0.567532649316435,0.00243532479392069,0.470808589598463,0.664256709034407,0.566860867778687,0.758355246256299,12.3427445054392,5.97518205583871,0.515895184154096,0.00715452290429864,0.35010973488561,0.681680633422582,0.351203649040463,0.692131381917024,11.4610214064323,6.01939934561963,0.474793813556499,0.00828385810024781,0.29640303667072,0.653184590442279,0.28360464463313,0.63221744481802
41,11.6327309739281,5.81126334235828,0.500438602475824,0.00451585109163659,0.36872644072289,0.632150764228758,0.465012742913231,0.714273134061986,11.6870694309756,5.81434945949003,0.502497226201157,0.00942046310124725,0.312261448678233,0.692733003724081,0.303665481705372,0.662198432716747,12.1063410124975,5.99430116304089,0.504862686681889,0.00570849481759569,0.356775706527401,0.652949666836377,0.344822453227343,0.65017375421916
42,11.4413104634339,5.98681695268737,0.476736780124876,0.00425308274071683,0.348914080040979,0.604559480208772,0.443806992175079,0.699675783017471,11.3660982514203,5.93781366733826,0.477585576334756,0.00897516538431175,0.291900371376547,0.663270781292965,0.296295112044501,0.655205117149164,11.7464520431008,5.72002027540078,0.513042725206513,0.00643625416787825,0.355799238818932,0.670286211594093,0.33655164314697,0.650842258502791
43,11.2047965360813,5.9217718038138,0.471496712613681,0.00364365554141199,0.353185820774052,0.589807604453309,0.485875590872571,0.722232059582602,11.6493719712135,5.89430493246996,0.494023802567622,0.0077950291858028,0.320976456097992,0.667071149037252,0.318468634221915,0.656814179725133,12.7100000371979,5.88322627343965,0.537118311862987,0.00471630161704501,0.402514655552914,0.671721968173059,0.402365778723923,0.667655703588795
44,11.1059267765489,6.20648273207359,0.441155802937663,0.00880641526175496,0.257224498180812,0.625087107694515,0.325695274147891,0.652363255008944,11.5198384274284,5.9796429728426,0.480926489506552,0.0106714162548173,0.278453497024823,0.68339948198828,0.261881099526967,0.648643589464045,12.138632095004,5.8675565650412,0.516621270080659,0.00643439153417823,0.359400538248946,0.673842001912371,0.361590676829447,0.659508370184768
45,12.4108178893851,5.72518166465715,0.53869424918773,0.00399071578035037,0.414876908957074,0.662511589418386,0.480446373640858,0.717926067517262,11.3202635278172,6.013213705843,0.468809741834474,0.0115984172849572,0.257725683123514,0.679893800545433,0.238641360530269,0.657944278869095,11.2406173727623,6.01982038635624,0.464458206633456,0.00750128717456374,0.294702662365223,0.634213750901689,0.303840041717694,0.62116322416295
46,10.7609800644517,5.87272590094978,0.454257338478862,0.00800868081559854,0.278854521451303,0.629660155506421,0.352012598688895,0.6896020644323,11.370741977631,5.88753803212226,0.482220417655728,0.00913650811674934,0.29487365472318,0.669567180588276,0.295315583409838,0.667076391710825,12.5691115578495,6.11556815858631,0.513444675032174,0.00568518327772413,0.365660372483814,0.661228977580533,0.361982986435509,0.651219979873353
47,12.5205287363506,6.37796622829306,0.490599289966401,0.0048611415423602,0.353944391228263,0.62725418870454,0.418186971918304,0.693100376762091,12.2583343183768,6.36872419731455,0.480457619126358,0.00942083303227818,0.290218106467185,0.670697131785532,0.290277422799512,0.66281330542393,11.21120559832,6.02604630219033,0.462497922338227,0.00775246141295932,0.289923718692304,0.63507212598415,0.283695391773686,0.623358428156194
48,12.8984049875182,5.92865527317393,0.540357487696264,0.00248113178808294,0.442728005073956,0.637986970318571,0.568140262643742,0.747816300140451,12.5842640589296,5.95537889736078,0.526759859021321,0.00676836110733497,0.3655105612556,0.688009156787041,0.359064537220781,0.682088326934585,11.6328948251669,5.93405697432135,0.489889914461923,0.00531240065608762,0.347032928771946,0.6327469001519,0.359637206564687,0.642602585185311
49,12.1105081939528,5.92125924933782,0.511064345566068,0.00223443550845764,0.418415506127622,0.603713185004513,0.548985134618367,0.740292373392768,12.134799157326,5.94540700396703,0.510053118565404,0.0078983981681407,0.335862170457503,0.684244066673305,0.354749656782281,0.677355839115608,11.5353522749292,6.41090320550519,0.444238628113807,0.00875975682650496,0.260795225875674,0.62768203035194,0.228274692171829,0.616040479929179
50,11.4167832547143,6.29139113316532,0.448934871338,0.00602161906013887,0.296840651259033,0.601029091416968,0.374009898882284,0.672938960767453,12.3832426271991,6.23322371293851,0.496640427665726,0.00684661434170279,0.334461656998645,0.658819198332806,0.355634894564855,0.664091538035654,13.0052789297696,6.01836984716457,0.537236388418532,0.00360925866982731,0.419485260585256,0.654987516251808,0.436424899805457,0.669559790097852
1,11.5960443725978,6.28781656916894,0.4577619430271,0.0049126110457254,0.320385501839905,0.595138384214294,0.428808302409439,0.707212390024398,12.6322505176524,6.20666113023463,0.508665449473044,0.00712445020728403,0.343228791152398,0.674102107793691,0.35765078545072,0.674740247776872,11.6504207153335,6.10698865477947,0.47581389513755,0.00620447643283286,0.321427637120941,0.630200153154158,0.336518088878514,0.64233866350799
2,12.460988197287,5.83260454018266,0.531930818981713,0.00500031078755955,0.39333358264026,0.670528055323167,0.439523095854451,0.713107319094709,12.0125612308511,5.90284821926297,0.508610353293928,0.0100604325960516,0.312019005923318,0.705201700664538,0.278745265561263,0.671902842942595,11.943557539174,5.92304192983166,0.50408059655555,0.00477479434686617,0.368644818553867,0.639516374557232,0.389511945566772,0.653151657338221
3,12.5606986834911,5.74703224186626,0.542459190632465,0.00327457971251534,0.430300261324099,0.65461811994083,0.502453794335126,0.744057667108647,11.7009199582265,5.80872161761329,0.503567100847539,0.00917363297675234,0.315840095748401,0.691294105946677,0.312485434977697,0.673406557377955,12.1633329076632,6.04978921814882,0.502620764877914,0.0048080480448514,0.366714188991752,0.638527340764076,0.388099564189744,0.65125684329434
4,12.6090474975145,5.87355644268376,0.534179211884041,0.00372768706669693,0.414511828544123,0.653846595223959,0.493845002440039,0.73360684867697,12.1872223624737,5.94005563076213,0.512599716810578,0.00747883291103686,0.343098435071946,0.682100998549211,0.339572462118997,0.673301407174299,12.2645233243595,5.89657075278603,0.519217290648844,0.00597491222557268,0.367714080102797,0.670720501194892,0.35929787275895,0.656548624257486
5,11.4429038408601,6.34069104230117,0.445884442403514,0.0060847445241717,0.292995088411622,0.598773796395406,0.373974259075665,0.69690156830211,12.090844241285,6.11852693847469,0.4939537044417,0.00753268706603726,0.323843238470647,0.664064170412753,0.333033153605492,0.666662258095331,12.9010333615505,6.28025611498854,0.513197436283992,0.00444016583364164,0.382593680340613,0.643801192227371,0.401783617295657,0.659542079719498
6,12.0867596011744,6.23762656444039,0.483928962744134,0.00449107662788566,0.352578591699034,0.615279333789235,0.434165389828161,0.701767066377683,12.3626480637579,6.20861984723819,0.497792073735462,0.00892242803325389,0.312653208197866,0.682930939273058,0.314565244982131,0.666307650934025,12.3704983553008,5.99794917114571,0.515140861841222,0.00477387189846107,0.379718166973899,0.650563556708545,0.406084245506926,0.657197491606283
7,11.383446162759,5.98367306994996,0.474353110262376,0.00772233982870377,0.302114494714212,0.64659172581054,0.389814116643859,0.688530084209948,12.2460048184515,5.80855180530204,0.525677811546335,0.00789114901564847,0.351566818043584,0.699788805049086,0.341826805917538,0.687031164360259,12.5501092647642,5.95880461651719,0.525198985060061,0.00569039184672479,0.377347000567536,0.673050969552586,0.362299453624355,0.664723662884695
8,10.8880228547833,6.25268631109008,0.425728032124478,0.00729824891092948,0.258285644969294,0.593170419279662,0.351589968454083,0.674339664231503,11.3918114286934,6.056313291669,0.468362575207794,0.00992133210094088,0.273135042828331,0.663590107587258,0.249515947281213,0.643105398999318,11.796621314292,5.73466169315155,0.513872528382017,0.00564623924534413,0.366595263724793,0.661149793039241,0.345785311597278,0.654430990603068
9,12.5040064439223,5.90775487630226,0.527531043526152,0.00371729919129608,0.408030513931999,0.647031573120304,0.496314510330709,0.726066750551096,12.4280760334089,5.86338546636698,0.528214548204795,0.00587349709924802,0.37800260974293,0.67842648666666,0.387321054186267,0.680835754906035,12.0587805956063,6.11870616777447,0.492593291729359,0.00642821199704773,0.335448074787008,0.64973850867171,0.357837022209983,0.655209865327682
10,13.0664240298039,5.71671592840395,0.562488105746117,0.00267388051470322,0.461137331771352,0.663838879720882,0.549605855759428,0.746693956634118,12.7329167422755,5.80666687652272,0.543964121178647,0.004758853254064,0.40875461463117,0.679173627726124,0.428348496777229,0.684268220043221,12.2264345037825,5.99605524365225,0.509582679905804,0.00531390113691854,0.366705520752963,0.652459839058645,0.360215452818648,0.639679455711133
11,10.9268117872377,6.06759206687964,0.444706087647041,0.00405839807175575,0.319843194710601,0.569568980583481,0.470964374530497,0.721169299910255,12.121884646701,5.96929727120898,0.50756029733103,0.00773818106386547,0.335145111297591,0.67997548336447,0.327397870152053,0.675457807354548,11.901014051856,6.14273699378752,0.483847597606227,0.00552323080872306,0.338183451452169,0.629511743760284,0.349887343509791,0.627368335837366
